"","Source","Target","Weight","Type","Modularity Class"
"1850","66","131","57","Undirected","6"
"1851","66","141","33","Undirected","6"
"1852","67","69","9","Undirected","17"
"1853","67","76","44","Undirected","17"
"1854","67","77","43","Undirected","17"
"1855","67","79","49","Undirected","17"
"1856","67","83","30","Undirected","17"
"1857","67","95","69","Undirected","17"
"1858","68","69","66","Undirected","9"
"1859","68","71","52","Undirected","9"
"1860","68","73","23","Undirected","9"
"1861","68","74","57","Undirected","9"
"1862","68","76","23","Undirected","9"
"1863","68","77","15","Undirected","9"
"1864","68","79","80","Undirected","9"
"1865","68","80","31","Undirected","9"
"1866","68","82","33","Undirected","9"
"1867","68","83","42","Undirected","9"
"1868","68","85","82","Undirected","9"
"1869","68","86","17","Undirected","9"
"1870","68","87","14","Undirected","9"
"1871","68","91","87","Undirected","9"
"1872","68","92","52","Undirected","9"
"1873","68","95","18","Undirected","9"
"1874","68","96","66","Undirected","9"
"1875","68","100","12","Undirected","9"
"1876","68","101","55","Undirected","9"
"1877","68","116","25","Undirected","9"
"1878","68","117","16","Undirected","9"
"1879","68","118","25","Undirected","9"
"1880","68","122","22","Undirected","9"
"1881","68","137","32","Undirected","9"
"1882","68","139","25","Undirected","9"
"1883","68","141","35","Undirected","9"
"1884","68","147","23","Undirected","9"
"1885","69","70","22","Undirected","13"
"1886","69","71","69","Undirected","13"
"1887","69","72","17","Undirected","13"
"1888","69","73","18","Undirected","13"
"1889","69","74","63","Undirected","13"
"1890","69","75","10","Undirected","13"
"1891","69","76","25","Undirected","13"
"1892","69","77","46","Undirected","13"
"1893","69","78","8","Undirected","13"
"1894","69","79","48","Undirected","13"
"1895","69","80","19","Undirected","13"
"1896","69","82","25","Undirected","13"
"1897","69","83","22","Undirected","13"
"1898","69","84","26","Undirected","13"
"1899","69","86","24","Undirected","13"
"1900","69","89","23","Undirected","13"
"1901","69","91","22","Undirected","13"
"1902","69","92","76","Undirected","13"
"1903","69","95","40","Undirected","13"
"1904","69","96","17","Undirected","13"
"1905","69","97","21","Undirected","13"
"1906","69","98","7","Undirected","13"
"1907","69","99","13","Undirected","13"
"1908","69","100","19","Undirected","13"
"1909","69","101","38","Undirected","13"
"1910","69","102","13","Undirected","13"
"1911","69","104","28","Undirected","13"
"1912","69","105","10","Undirected","13"
"1913","69","107","52","Undirected","13"
"1914","69","113","8","Undirected","13"
"1915","69","114","22","Undirected","13"
"1916","69","116","23","Undirected","13"
"1917","69","117","25","Undirected","13"
"1918","69","122","41","Undirected","13"
"1919","69","123","11","Undirected","13"
"1920","69","125","17","Undirected","13"
"1921","69","128","22","Undirected","13"
"1922","69","129","7","Undirected","13"
"1923","69","134","30","Undirected","13"
"1924","69","136","29","Undirected","13"
"1925","69","139","31","Undirected","13"
"1926","69","140","46","Undirected","13"
"1927","69","141","21","Undirected","13"
"1928","69","144","20","Undirected","13"
"1929","69","145","9","Undirected","13"
"1930","69","147","47","Undirected","13"
"1931","7","11","18","Undirected","6"
"1932","7","14","53","Undirected","6"
"1933","7","28","30","Undirected","6"
"1934","7","29","43","Undirected","6"
"1935","7","31","6","Undirected","6"
"1936","7","32","8","Undirected","6"
"1937","7","33","65","Undirected","6"
"1938","7","35","16","Undirected","6"
"1939","7","36","26","Undirected","6"
"1940","7","37","43","Undirected","6"
"1941","7","42","19","Undirected","6"
"1942","7","43","9","Undirected","6"
"1943","7","44","6","Undirected","6"
"1944","7","51","20","Undirected","6"
"1945","7","52","23","Undirected","6"
"1946","7","53","53","Undirected","6"
"1947","7","54","20","Undirected","6"
"1948","7","59","16","Undirected","6"
"1949","7","63","58","Undirected","6"
"1950","7","64","28","Undirected","6"
"1951","7","65","76","Undirected","6"
"1952","7","66","13","Undirected","6"
"1953","7","68","27","Undirected","6"
"1954","7","69","11","Undirected","6"
"1955","7","71","42","Undirected","6"
"1956","7","76","69","Undirected","6"
"1957","7","84","22","Undirected","6"
"1958","7","88","65","Undirected","6"
"1959","7","90","49","Undirected","6"
"1960","7","95","43","Undirected","6"
"1961","7","96","20","Undirected","6"
"1962","7","100","22","Undirected","6"
"1963","7","102","26","Undirected","6"
"1964","7","106","53","Undirected","6"
"1965","7","122","41","Undirected","6"
"1966","7","125","40","Undirected","6"
"1967","7","141","42","Undirected","6"
"1968","70","71","41","Undirected","4"
"1969","70","74","50","Undirected","4"
"1970","70","77","26","Undirected","4"
"1971","70","83","18","Undirected","4"
"1972","70","95","42","Undirected","4"
"1973","70","123","121","Undirected","4"
"1974","71","72","42","Undirected","6"
"1975","71","73","40","Undirected","6"
"1976","71","74","45","Undirected","6"
"1977","71","76","74","Undirected","6"
"1978","71","77","64","Undirected","6"
"1979","71","78","15","Undirected","6"
"1980","71","79","53","Undirected","6"
"1981","71","80","18","Undirected","6"
"1982","71","82","28","Undirected","6"
"1983","71","83","42","Undirected","6"
"1984","71","84","21","Undirected","6"
"1985","71","86","40","Undirected","6"
"1986","71","88","20","Undirected","6"
"1987","71","89","29","Undirected","6"
"1988","71","90","15","Undirected","6"
"1989","71","91","42","Undirected","6"
"1990","71","92","93","Undirected","6"
"1991","71","93","7","Undirected","6"
"1992","71","95","58","Undirected","6"
"1993","71","96","45","Undirected","6"
"1994","71","97","24","Undirected","6"
"1995","71","98","23","Undirected","6"
"1996","71","100","14","Undirected","6"
"1997","71","101","22","Undirected","6"
"1998","71","102","42","Undirected","6"
"1999","71","104","53","Undirected","6"
"2000","71","106","33","Undirected","6"
"2001","71","113","15","Undirected","6"
"2002","71","114","10","Undirected","6"
"2003","71","116","29","Undirected","6"
"2004","71","117","9","Undirected","6"
"2005","71","118","29","Undirected","6"
"2006","71","122","26","Undirected","6"
"2007","71","123","59","Undirected","6"
"2008","71","125","63","Undirected","6"
"2009","71","128","41","Undirected","6"
"2010","71","129","13","Undirected","6"
"2011","71","132","41","Undirected","6"
"2012","71","133","24","Undirected","6"
"2013","71","134","11","Undirected","6"
"2014","71","135","81","Undirected","6"
"2015","71","139","14","Undirected","6"
"2016","71","140","43","Undirected","6"
"2017","71","141","54","Undirected","6"
"2018","71","145","40","Undirected","6"
"2019","71","146","41","Undirected","6"
"2020","71","147","23","Undirected","6"
"2021","72","74","26","Undirected","16"
"2022","72","88","129","Undirected","16"
"2023","72","93","46","Undirected","16"
"2024","72","141","42","Undirected","16"
"2025","73","74","17","Undirected","9"
"2026","73","76","18","Undirected","9"
"2027","73","77","52","Undirected","9"
"2028","73","79","20","Undirected","9"
"2029","73","83","12","Undirected","9"
"2030","73","84","28","Undirected","9"
"2031","73","86","60","Undirected","9"
"2032","73","92","30","Undirected","9"
"2033","73","95","14","Undirected","9"
"2034","73","96","51","Undirected","9"
"2035","73","104","36","Undirected","9"
"2036","73","141","54","Undirected","9"
"2037","73","147","13","Undirected","9"
"2038","74","77","53","Undirected","16"
"2039","74","79","24","Undirected","16"
"2040","74","83","22","Undirected","16"
"2041","74","85","58","Undirected","16"
"2042","74","88","50","Undirected","16"
"2043","74","91","41","Undirected","16"
"2044","74","92","28","Undirected","16"
"2045","74","93","18","Undirected","16"
"2046","74","95","34","Undirected","16"
"2047","74","99","116","Undirected","16"
"2048","74","104","44","Undirected","16"
"2049","74","124","71","Undirected","16"
"2050","74","125","16","Undirected","16"
"2051","74","131","58","Undirected","16"
"2052","74","133","58","Undirected","16"
"2053","74","137","45","Undirected","16"
"2054","74","147","8","Undirected","16"
"2055","74","149","142","Undirected","16"
"2056","75","79","27","Undirected","17"
"2057","75","97","88","Undirected","17"
"2058","76","77","34","Undirected","6"
"2059","76","79","38","Undirected","6"
"2060","76","82","24","Undirected","6"
"2061","76","83","24","Undirected","6"
"2062","76","84","18","Undirected","6"
"2063","76","86","26","Undirected","6"
"2064","76","92","49","Undirected","6"
"2065","76","95","18","Undirected","6"
"2066","76","96","17","Undirected","6"
"2067","76","99","62","Undirected","6"
"2068","76","102","22","Undirected","6"
"2069","76","104","47","Undirected","6"
"2070","76","108","40","Undirected","6"
"2071","76","118","75","Undirected","6"
"2072","76","120","44","Undirected","6"
"2073","76","125","16","Undirected","6"
"2074","76","132","36","Undirected","6"
"2075","76","136","36","Undirected","6"
"2076","76","141","35","Undirected","6"
"2077","76","145","42","Undirected","6"
"2078","76","147","17","Undirected","6"
"2079","77","79","38","Undirected","9"
"2080","77","83","86","Undirected","9"
"2081","77","84","18","Undirected","9"
"2082","77","86","26","Undirected","9"
"2083","77","88","53","Undirected","9"
"2084","77","92","19","Undirected","9"
"2085","77","95","89","Undirected","9"
"2086","77","96","49","Undirected","9"
"2087","77","97","21","Undirected","9"
"2088","77","99","61","Undirected","9"
"2089","77","101","47","Undirected","9"
"2090","77","112","75","Undirected","9"
"2091","77","114","26","Undirected","9"
"2092","77","118","37","Undirected","9"
"2093","77","120","43","Undirected","9"
"2094","77","125","33","Undirected","9"
"2095","77","137","47","Undirected","9"
"2096","77","139","37","Undirected","9"
"2097","77","147","8","Undirected","9"
"2098","78","80","82","Undirected","15"
"2099","78","83","28","Undirected","15"
"2100","78","114","94","Undirected","15"
"2101","78","131","218","Undirected","15"
"2102","79","83","70","Undirected","9"
"2103","79","86","51","Undirected","9"
"2104","79","91","12","Undirected","9"
"2105","79","92","27","Undirected","9"
"2106","79","95","50","Undirected","9"
"2107","79","96","46","Undirected","9"
"2108","79","97","23","Undirected","9"
"2109","79","100","10","Undirected","9"
"2110","79","101","33","Undirected","9"
"2111","79","103","27","Undirected","9"
"2112","79","104","13","Undirected","9"
"2113","79","114","15","Undirected","9"
"2114","79","117","27","Undirected","9"
"2115","79","119","36","Undirected","9"
"2116","79","125","9","Undirected","9"
"2117","79","141","20","Undirected","9"
"2118","79","145","47","Undirected","9"
"2119","79","147","29","Undirected","9"
"2120","8","12","20","Undirected","6"
"2121","8","28","26","Undirected","6"
"2122","8","29","25","Undirected","6"
"2123","8","33","101","Undirected","6"
"2124","8","35","21","Undirected","6"
"2125","8","37","4","Undirected","6"
"2126","8","38","31","Undirected","6"
"2127","8","43","24","Undirected","6"
"2128","8","52","21","Undirected","6"
"2129","8","65","30","Undirected","6"
"2130","8","76","38","Undirected","6"
"2131","8","83","26","Undirected","6"
"2132","8","93","64","Undirected","6"
"2133","8","98","40","Undirected","6"
"2134","8","116","125","Undirected","6"
"2135","8","141","58","Undirected","6"
"2136","80","95","37","Undirected","17"
"2137","80","114","55","Undirected","17"
"2138","80","129","138","Undirected","17"
"2139","82","86","28","Undirected","17"
"2140","82","96","36","Undirected","17"
"2141","82","100","39","Undirected","17"
"2142","82","101","25","Undirected","17"
"2143","82","114","57","Undirected","17"
"2144","82","117","53","Undirected","17"
"2145","82","147","18","Undirected","17"
"2146","83","86","36","Undirected","15"
"2147","83","93","266","Undirected","15"
"2148","83","95","68","Undirected","15"
"2149","83","96","23","Undirected","15"
"2150","83","98","33","Undirected","15"
"2151","83","99","128","Undirected","15"
"2152","83","101","24","Undirected","15"
"2153","83","102","15","Undirected","15"
"2154","83","104","16","Undirected","15"
"2155","83","113","28","Undirected","15"
"2156","83","116","26","Undirected","15"
"2157","83","125","23","Undirected","15"
"2158","83","141","49","Undirected","15"
"2159","83","142","52","Undirected","15"
"2160","83","147","172","Undirected","15"
"2161","84","85","98","Undirected","16"
"2162","84","89","60","Undirected","16"
"2163","84","101","19","Undirected","16"
"2164","84","122","53","Undirected","16"
"2165","84","147","14","Undirected","16"
"2166","86","89","43","Undirected","15"
"2167","86","92","34","Undirected","15"
"2168","86","93","110","Undirected","15"
"2169","86","95","41","Undirected","15"
"2170","86","96","19","Undirected","15"
"2171","86","98","14","Undirected","15"
"2172","86","100","21","Undirected","15"
"2173","86","101","40","Undirected","15"
"2174","86","105","55","Undirected","15"
"2175","86","109","61","Undirected","15"
"2176","86","123","30","Undirected","15"
"2177","86","125","19","Undirected","15"
"2178","86","132","41","Undirected","15"
"2179","86","141","20","Undirected","15"
"2180","86","145","24","Undirected","15"
"2181","86","147","20","Undirected","15"
"2182","87","105","351","Undirected","13"
"2183","87","129","62","Undirected","13"
"2184","87","147","16","Undirected","13"
"2185","88","137","447","Undirected","16"
"2186","89","95","30","Undirected","17"
"2187","89","101","78","Undirected","17"
"2188","89","129","112","Undirected","17"
"2189","89","147","28","Undirected","17"
"2190","9","11","91","Undirected","6"
"2191","9","12","21","Undirected","6"
"2192","9","14","76","Undirected","6"
"2193","9","28","61","Undirected","6"
"2194","9","29","18","Undirected","6"
"2195","9","31","8","Undirected","6"
"2196","9","32","12","Undirected","6"
"2197","9","33","76","Undirected","6"
"2198","9","35","34","Undirected","6"
"2199","9","36","9","Undirected","6"
"2200","9","37","30","Undirected","6"
"2201","9","38","17","Undirected","6"
"2202","9","43","38","Undirected","6"
"2203","9","44","4","Undirected","6"
"2204","9","45","36","Undirected","6"
"2205","9","51","84","Undirected","6"
"2206","9","52","34","Undirected","6"
"2207","9","59","23","Undirected","6"
"2208","9","60","110","Undirected","6"
"2209","9","65","23","Undirected","6"
"2210","9","66","202","Undirected","6"
"2211","9","69","12","Undirected","6"
"2212","9","71","60","Undirected","6"
"2213","9","74","19","Undirected","6"
"2214","9","76","20","Undirected","6"
"2215","9","77","78","Undirected","6"
"2216","9","79","33","Undirected","6"
"2217","9","82","43","Undirected","6"
"2218","9","86","23","Undirected","6"
"2219","9","97","36","Undirected","6"
"2220","9","101","21","Undirected","6"
"2221","9","140","66","Undirected","6"
"2222","9","145","73","Undirected","6"
"2223","9","147","30","Undirected","6"
"2224","91","95","34","Undirected","9"
"2225","91","101","23","Undirected","9"
"2226","91","104","45","Undirected","9"
"2227","91","113","77","Undirected","9"
"2228","91","123","50","Undirected","9"
"2229","91","145","40","Undirected","9"
"2230","92","96","43","Undirected","13"
"2231","92","98","10","Undirected","13"
"2232","92","101","40","Undirected","13"
"2233","92","104","40","Undirected","13"
"2234","92","107","28","Undirected","13"
"2235","92","116","32","Undirected","13"
"2236","92","122","29","Undirected","13"
"2237","92","140","32","Undirected","13"
"2238","92","145","36","Undirected","13"
"2239","92","147","29","Undirected","13"
"2240","93","131","104","Undirected","15"
"2241","95","96","79","Undirected","9"
"2242","95","101","28","Undirected","9"
"2243","95","104","18","Undirected","9"
"2244","95","106","34","Undirected","9"
"2245","95","114","21","Undirected","9"
"2246","95","117","39","Undirected","9"
"2247","95","125","26","Undirected","9"
"2248","95","128","84","Undirected","9"
"2249","95","129","27","Undirected","9"
"2250","95","137","38","Undirected","9"
"2251","95","140","60","Undirected","9"
"2252","95","141","42","Undirected","9"
"2253","95","147","40","Undirected","9"
"2254","96","98","18","Undirected","9"
"2255","96","101","17","Undirected","9"
"2256","96","106","64","Undirected","9"
"2257","96","125","24","Undirected","9"
"2258","96","141","26","Undirected","9"
"2259","96","145","31","Undirected","9"
"2260","96","147","25","Undirected","9"
"2261","97","111","98","Undirected","17"
"2262","97","123","95","Undirected","17"
"2263","97","129","62","Undirected","17"
"2264","97","145","38","Undirected","17"
"2265","98","101","38","Undirected","4"
"2266","98","106","46","Undirected","4"
"2267","98","119","34","Undirected","4"
"2268","98","140","40","Undirected","4"
"2269","98","141","19","Undirected","4"
"2270","99","149","408","Undirected","16"
