"","Source","Target","Weight","Type","Modularity Class"
"1034","28","68","49","Undirected","3"
"1035","28","69","15","Undirected","3"
"1036","28","70","112","Undirected","3"
"1037","28","71","95","Undirected","3"
"1038","28","72","135","Undirected","3"
"1039","28","73","13","Undirected","3"
"1040","28","74","26","Undirected","3"
"1041","28","75","109","Undirected","3"
"1042","28","76","25","Undirected","3"
"1043","28","77","53","Undirected","3"
"1044","28","78","128","Undirected","3"
"1045","28","79","130","Undirected","3"
"1046","28","80","98","Undirected","3"
"1047","28","81","26","Undirected","3"
"1048","28","82","36","Undirected","3"
"1049","28","83","12","Undirected","3"
"1050","28","84","17","Undirected","3"
"1051","28","85","128","Undirected","3"
"1052","28","86","103","Undirected","3"
"1053","28","87","99","Undirected","3"
"1054","28","88","57","Undirected","3"
"1055","28","89","119","Undirected","3"
"1056","28","91","60","Undirected","3"
"1057","28","92","17","Undirected","3"
"1058","28","93","59","Undirected","3"
"1059","28","94","70","Undirected","3"
"1060","28","96","68","Undirected","3"
"1061","28","98","27","Undirected","3"
"1062","28","99","58","Undirected","3"
"1063","28","100","12","Undirected","3"
"1064","28","101","208","Undirected","3"
"1065","28","102","43","Undirected","3"
"1066","28","103","14","Undirected","3"
"1067","28","104","85","Undirected","3"
"1068","28","105","26","Undirected","3"
"1069","28","106","11","Undirected","3"
"1070","28","107","72","Undirected","3"
"1071","28","108","29","Undirected","3"
"1072","28","109","28","Undirected","3"
"1073","28","110","106","Undirected","3"
"1074","28","111","72","Undirected","3"
"1075","28","112","17","Undirected","3"
"1076","28","113","11","Undirected","3"
"1077","28","114","12","Undirected","3"
"1078","28","116","32","Undirected","3"
"1079","28","117","14","Undirected","3"
"1080","28","118","24","Undirected","3"
"1081","29","33","5","Undirected","2"
"1082","29","36","21","Undirected","2"
"1083","29","40","24","Undirected","2"
"1084","29","46","77","Undirected","2"
"1085","29","47","36","Undirected","2"
"1086","29","51","42","Undirected","2"
"1087","29","52","112","Undirected","2"
"1088","29","56","20","Undirected","2"
"1089","29","78","43","Undirected","2"
"1090","29","79","22","Undirected","2"
"1091","29","94","36","Undirected","2"
"1092","29","101","19","Undirected","2"
"1093","3","5","13","Undirected","5"
"1094","3","6","41","Undirected","5"
"1095","3","7","66","Undirected","5"
"1096","3","15","59","Undirected","5"
"1097","3","16","31","Undirected","5"
"1098","3","17","66","Undirected","5"
"1099","3","18","68","Undirected","5"
"1100","3","19","151","Undirected","5"
"1101","3","21","128","Undirected","5"
"1102","3","22","66","Undirected","5"
"1103","3","23","53","Undirected","5"
"1104","3","24","52","Undirected","5"
"1105","3","25","40","Undirected","5"
"1106","3","26","49","Undirected","5"
"1107","3","27","20","Undirected","5"
"1108","3","28","89","Undirected","5"
"1109","3","30","54","Undirected","5"
"1110","3","32","66","Undirected","5"
"1111","3","33","138","Undirected","5"
"1112","3","34","29","Undirected","5"
"1113","3","36","44","Undirected","5"
"1114","3","37","25","Undirected","5"
"1115","3","39","21","Undirected","5"
"1116","3","40","83","Undirected","5"
"1117","3","41","109","Undirected","5"
"1118","3","42","75","Undirected","5"
"1119","3","43","41","Undirected","5"
"1120","3","45","183","Undirected","5"
"1121","3","46","18","Undirected","5"
"1122","3","47","43","Undirected","5"
"1123","3","48","88","Undirected","5"
"1124","3","49","76","Undirected","5"
"1125","3","50","26","Undirected","5"
"1126","3","51","30","Undirected","5"
"1127","3","55","64","Undirected","5"
"1128","3","56","90","Undirected","5"
"1129","3","57","59","Undirected","5"
"1130","3","58","26","Undirected","5"
"1131","3","61","55","Undirected","5"
"1132","3","62","41","Undirected","5"
"1133","3","63","14","Undirected","5"
"1134","3","64","88","Undirected","5"
"1135","3","65","24","Undirected","5"
"1136","3","66","55","Undirected","5"
"1137","3","68","31","Undirected","5"
"1138","3","70","64","Undirected","5"
"1139","3","71","20","Undirected","5"
"1140","3","72","90","Undirected","5"
"1141","3","75","14","Undirected","5"
"1142","3","77","28","Undirected","5"
"1143","3","78","50","Undirected","5"
"1144","3","79","72","Undirected","5"
"1145","3","80","55","Undirected","5"
"1146","3","82","19","Undirected","5"
"1147","3","85","93","Undirected","5"
"1148","3","86","14","Undirected","5"
"1149","3","87","51","Undirected","5"
"1150","3","89","20","Undirected","5"
"1151","3","91","19","Undirected","5"
"1152","3","93","9","Undirected","5"
"1153","3","94","84","Undirected","5"
"1154","3","95","83","Undirected","5"
"1155","3","96","39","Undirected","5"
"1156","3","101","109","Undirected","5"
"1157","3","103","16","Undirected","5"
"1158","3","104","34","Undirected","5"
"1159","3","106","63","Undirected","5"
"1160","3","109","49","Undirected","5"
"1161","3","110","31","Undirected","5"
"1162","3","111","43","Undirected","5"
"1163","3","118","68","Undirected","5"
"1164","30","32","11","Undirected","8"
"1165","30","33","88","Undirected","8"
"1166","30","34","14","Undirected","8"
"1167","30","36","53","Undirected","8"
"1168","30","39","42","Undirected","8"
"1169","30","40","49","Undirected","8"
"1170","30","41","11","Undirected","8"
"1171","30","42","41","Undirected","8"
"1172","30","43","27","Undirected","8"
"1173","30","45","98","Undirected","8"
"1174","30","46","124","Undirected","8"
"1175","30","47","42","Undirected","8"
"1176","30","48","17","Undirected","8"
"1177","30","51","58","Undirected","8"
"1178","30","55","39","Undirected","8"
"1179","30","56","84","Undirected","8"
"1180","30","58","64","Undirected","8"
"1181","30","61","27","Undirected","8"
"1182","30","63","41","Undirected","8"
"1183","30","68","31","Undirected","8"
"1184","30","70","83","Undirected","8"
"1185","30","72","52","Undirected","8"
"1186","30","74","36","Undirected","8"
"1187","30","75","27","Undirected","8"
"1188","30","78","20","Undirected","8"
"1189","30","79","60","Undirected","8"
"1190","30","80","34","Undirected","8"
"1191","30","81","36","Undirected","8"
"1192","30","84","47","Undirected","8"
"1193","30","85","42","Undirected","8"
"1194","30","86","41","Undirected","8"
"1195","30","87","70","Undirected","8"
"1196","30","88","123","Undirected","8"
"1197","30","89","39","Undirected","8"
"1198","30","91","37","Undirected","8"
"1199","30","93","9","Undirected","8"
"1200","30","94","41","Undirected","8"
"1201","30","98","31","Undirected","8"
"1202","30","99","23","Undirected","8"
"1203","30","100","33","Undirected","8"
"1204","30","101","90","Undirected","8"
"1205","30","103","16","Undirected","8"
"1206","30","104","22","Undirected","8"
"1207","30","106","31","Undirected","8"
"1208","30","109","16","Undirected","8"
"1209","30","110","62","Undirected","8"
"1210","30","111","23","Undirected","8"
"1211","30","114","33","Undirected","8"
"1212","31","33","7","Undirected","6"
"1213","31","40","32","Undirected","6"
"1214","31","45","24","Undirected","6"
"1215","31","47","50","Undirected","6"
"1216","31","56","28","Undirected","6"
"1217","31","63","82","Undirected","6"
"1218","31","101","31","Undirected","6"
"1219","31","111","3","Undirected","6"
"1220","32","33","107","Undirected","5"
"1221","32","34","23","Undirected","5"
"1222","32","36","47","Undirected","5"
"1223","32","40","107","Undirected","5"
"1224","32","41","18","Undirected","5"
"1225","32","42","81","Undirected","5"
"1226","32","43","89","Undirected","5"
"1227","32","45","52","Undirected","5"
"1228","32","46","29","Undirected","5"
"1229","32","47","14","Undirected","5"
"1230","32","48","28","Undirected","5"
"1231","32","49","31","Undirected","5"
"1232","32","50","41","Undirected","5"
"1233","32","51","32","Undirected","5"
"1234","32","53","45","Undirected","5"
"1235","32","55","13","Undirected","5"
"1236","32","56","15","Undirected","5"
"1237","32","57","47","Undirected","5"
"1238","32","58","42","Undirected","5"
"1239","32","61","45","Undirected","5"
"1240","32","65","20","Undirected","5"
"1241","32","66","45","Undirected","5"
"1242","32","70","45","Undirected","5"
"1243","32","72","36","Undirected","5"
"1244","32","73","60","Undirected","5"
"1245","32","74","60","Undirected","5"
"1246","32","78","48","Undirected","5"
"1247","32","79","41","Undirected","5"
"1248","32","80","44","Undirected","5"
"1249","32","83","37","Undirected","5"
"1250","32","85","21","Undirected","5"
"1251","32","86","23","Undirected","5"
"1252","32","87","65","Undirected","5"
"1253","32","89","32","Undirected","5"
"1254","32","93","15","Undirected","5"
"1255","32","99","39","Undirected","5"
"1256","32","101","106","Undirected","5"
"1257","32","104","55","Undirected","5"
"1258","32","106","51","Undirected","5"
"1259","32","110","13","Undirected","5"
"1260","32","111","14","Undirected","5"
"1261","32","117","67","Undirected","5"
"1262","32","118","55","Undirected","5"
"1263","33","34","47","Undirected","5"
"1264","33","36","85","Undirected","5"
"1265","33","37","35","Undirected","5"
"1266","33","39","103","Undirected","5"
"1267","33","40","141","Undirected","5"
"1268","33","41","64","Undirected","5"
"1269","33","42","112","Undirected","5"
"1270","33","43","53","Undirected","5"
"1271","33","44","38","Undirected","5"
"1272","33","45","240","Undirected","5"
"1273","33","46","28","Undirected","5"
"1274","33","47","67","Undirected","5"
"1275","33","48","165","Undirected","5"
"1276","33","49","16","Undirected","5"
"1277","33","50","31","Undirected","5"
"1278","33","51","135","Undirected","5"
"1279","33","52","32","Undirected","5"
"1280","33","53","33","Undirected","5"
"1281","33","54","9","Undirected","5"
"1282","33","55","110","Undirected","5"
"1283","33","56","117","Undirected","5"
"1284","33","57","20","Undirected","5"
"1285","33","58","52","Undirected","5"
"1286","33","59","14","Undirected","5"
"1287","33","60","14","Undirected","5"
"1288","33","61","33","Undirected","5"
"1289","33","62","100","Undirected","5"
"1290","33","63","90","Undirected","5"
"1291","33","64","51","Undirected","5"
"1292","33","65","262","Undirected","5"
"1293","33","66","48","Undirected","5"
"1294","33","67","17","Undirected","5"
"1295","33","68","16","Undirected","5"
"1296","33","69","19","Undirected","5"
"1297","33","70","151","Undirected","5"
"1298","33","71","21","Undirected","5"
"1299","33","72","94","Undirected","5"
"1300","33","73","26","Undirected","5"
"1301","33","74","19","Undirected","5"
"1302","33","75","26","Undirected","5"
"1303","33","76","17","Undirected","5"
"1304","33","77","14","Undirected","5"
"1305","33","78","57","Undirected","5"
"1306","33","79","108","Undirected","5"
"1307","33","80","80","Undirected","5"
"1308","33","81","13","Undirected","5"
"1309","33","82","38","Undirected","5"
"1310","33","83","12","Undirected","5"
"1311","33","84","33","Undirected","5"
"1312","33","85","84","Undirected","5"
"1313","33","86","39","Undirected","5"
"1314","33","87","77","Undirected","5"
"1315","33","88","35","Undirected","5"
"1316","33","89","77","Undirected","5"
"1317","33","90","61","Undirected","5"
"1318","33","91","46","Undirected","5"
"1319","33","93","79","Undirected","5"
"1320","33","94","84","Undirected","5"
"1321","33","95","14","Undirected","5"
"1322","33","96","41","Undirected","5"
"1323","33","98","33","Undirected","5"
"1324","33","99","54","Undirected","5"
"1325","33","100","12","Undirected","5"
"1326","33","101","464","Undirected","5"
"1327","33","102","22","Undirected","5"
"1328","33","103","14","Undirected","5"
"1329","33","104","69","Undirected","5"
"1330","33","106","33","Undirected","5"
"1331","33","109","34","Undirected","5"
"1332","33","110","65","Undirected","5"
"1333","33","111","84","Undirected","5"
"1334","33","112","8","Undirected","5"
"1335","33","113","27","Undirected","5"
"1336","33","114","29","Undirected","5"
"1337","33","115","10","Undirected","5"
"1338","33","116","45","Undirected","5"
"1339","33","117","7","Undirected","5"
"1340","33","118","50","Undirected","5"
"1341","34","36","21","Undirected","8"
"1342","34","39","8","Undirected","8"
"1343","34","40","76","Undirected","8"
"1344","34","41","92","Undirected","8"
"1345","34","42","53","Undirected","8"
"1346","34","43","15","Undirected","8"
"1347","34","45","26","Undirected","8"
"1348","34","46","19","Undirected","8"
"1349","34","47","81","Undirected","8"
"1350","34","48","37","Undirected","8"
"1351","34","50","122","Undirected","8"
"1352","34","51","21","Undirected","8"
"1353","34","55","8","Undirected","8"
"1354","34","56","30","Undirected","8"
"1355","34","64","31","Undirected","8"
"1356","34","70","38","Undirected","8"
"1357","34","72","16","Undirected","8"
"1358","34","73","39","Undirected","8"
"1359","34","75","29","Undirected","8"
"1360","34","78","42","Undirected","8"
"1361","34","79","16","Undirected","8"
"1362","34","85","22","Undirected","8"
"1363","34","86","44","Undirected","8"
"1364","34","87","43","Undirected","8"
"1365","34","89","64","Undirected","8"
"1366","34","90","31","Undirected","8"
"1367","34","96","62","Undirected","8"
"1368","34","101","54","Undirected","8"
"1369","34","102","44","Undirected","8"
"1370","34","110","17","Undirected","8"
"1371","34","111","7","Undirected","8"
"1372","34","113","166","Undirected","8"
"1373","34","116","78","Undirected","8"
"1374","34","118","18","Undirected","8"
"1375","35","55","68","Undirected","2"
"1376","35","78","43","Undirected","2"
"1377","35","87","86","Undirected","2"
"1378","35","111","9","Undirected","2"
"1379","36","37","18","Undirected","8"
"1380","36","39","86","Undirected","8"
"1381","36","40","83","Undirected","8"
"1382","36","41","39","Undirected","8"
"1383","36","42","60","Undirected","8"
"1384","36","43","30","Undirected","8"
"1385","36","44","89","Undirected","8"
"1386","36","45","96","Undirected","8"
"1387","36","46","52","Undirected","8"
"1388","36","47","85","Undirected","8"
"1389","36","49","14","Undirected","8"
"1390","36","50","36","Undirected","8"
"1391","36","51","49","Undirected","8"
"1392","36","53","39","Undirected","8"
"1393","36","54","19","Undirected","8"
"1394","36","55","11","Undirected","8"
"1395","36","56","94","Undirected","8"
"1396","36","57","21","Undirected","8"
"1397","36","58","37","Undirected","8"
"1398","36","63","20","Undirected","8"
"1399","36","64","21","Undirected","8"
"1400","36","65","52","Undirected","8"
"1401","36","66","20","Undirected","8"
"1402","36","70","143","Undirected","8"
"1403","36","71","29","Undirected","8"
"1404","36","72","43","Undirected","8"
"1405","36","73","79","Undirected","8"
"1406","36","74","26","Undirected","8"
"1407","36","78","93","Undirected","8"
"1408","36","79","110","Undirected","8"
"1409","36","80","68","Undirected","8"
"1410","36","83","16","Undirected","8"
"1411","36","85","88","Undirected","8"
"1412","36","86","20","Undirected","8"
"1413","36","87","7","Undirected","8"
"1414","36","88","36","Undirected","8"
"1415","36","91","14","Undirected","8"
"1416","36","92","34","Undirected","8"
"1417","36","93","78","Undirected","8"
"1418","36","94","42","Undirected","8"
"1419","36","96","14","Undirected","8"
"1420","36","98","67","Undirected","8"
"1421","36","101","89","Undirected","8"
"1422","36","103","23","Undirected","8"
"1423","36","104","32","Undirected","8"
"1424","36","108","30","Undirected","8"
"1425","36","110","79","Undirected","8"
"1426","36","111","35","Undirected","8"
"1427","36","112","68","Undirected","8"
"1428","36","113","22","Undirected","8"
"1429","36","116","106","Undirected","8"
"1430","36","117","30","Undirected","8"
"1431","36","118","24","Undirected","8"
"1432","37","40","20","Undirected","3"
"1433","37","42","61","Undirected","3"
"1434","37","45","68","Undirected","3"
"1435","37","47","62","Undirected","3"
"1436","37","55","29","Undirected","3"
"1437","37","56","17","Undirected","3"
"1438","37","70","29","Undirected","3"
"1439","37","72","82","Undirected","3"
"1440","37","77","101","Undirected","3"
"1441","37","79","75","Undirected","3"
"1442","37","82","202","Undirected","3"
"1443","37","85","31","Undirected","3"
"1444","37","87","37","Undirected","3"
"1445","37","94","30","Undirected","3"
"1446","37","101","27","Undirected","3"
"1447","37","110","29","Undirected","3"
"1448","37","111","21","Undirected","3"
"1449","38","42","71","Undirected","5"
"1450","38","51","85","Undirected","5"
"1451","39","40","34","Undirected","7"
"1452","39","41","11","Undirected","7"
"1453","39","43","29","Undirected","7"
"1454","39","44","32","Undirected","7"
"1455","39","45","64","Undirected","7"
"1456","39","47","62","Undirected","7"
"1457","39","48","18","Undirected","7"
"1458","39","50","40","Undirected","7"
"1459","39","51","10","Undirected","7"
"1460","39","52","27","Undirected","7"
"1461","39","55","116","Undirected","7"
"1462","39","56","69","Undirected","7"
"1463","39","58","41","Undirected","7"
"1464","39","65","13","Undirected","7"
"1465","39","70","133","Undirected","7"
"1466","39","72","31","Undirected","7"
"1467","39","75","14","Undirected","7"
"1468","39","78","41","Undirected","7"
"1469","39","79","11","Undirected","7"
"1470","39","80","42","Undirected","7"
"1471","39","85","22","Undirected","7"
"1472","39","87","63","Undirected","7"
"1473","39","93","85","Undirected","7"
"1474","39","94","9","Undirected","7"
"1475","39","96","61","Undirected","7"
"1476","39","101","56","Undirected","7"
"1477","39","103","66","Undirected","7"
"1478","39","104","24","Undirected","7"
"1479","39","109","17","Undirected","7"
"1480","39","110","16","Undirected","7"
"1481","39","111","15","Undirected","7"
"1482","39","117","43","Undirected","7"
"1483","39","118","18","Undirected","7"
"1484","4","5","53","Undirected","3"
"1485","4","17","22","Undirected","3"
"1486","4","18","59","Undirected","3"
"1487","4","19","20","Undirected","3"
"1488","4","21","15","Undirected","3"
"1489","4","22","38","Undirected","3"
"1490","4","23","58","Undirected","3"
"1491","4","25","69","Undirected","3"
"1492","4","28","19","Undirected","3"
"1493","4","33","10","Undirected","3"
"1494","4","37","101","Undirected","3"
"1495","4","39","114","Undirected","3"
"1496","4","42","67","Undirected","3"
"1497","4","45","11","Undirected","3"
"1498","4","56","57","Undirected","3"
"1499","4","58","53","Undirected","3"
"1500","4","70","81","Undirected","3"
"1501","4","79","103","Undirected","3"
"1502","4","85","34","Undirected","3"
"1503","4","86","56","Undirected","3"
"1504","4","93","37","Undirected","3"
"1505","4","94","34","Undirected","3"
"1506","4","100","136","Undirected","3"
"1507","4","101","6","Undirected","3"
"1508","4","103","64","Undirected","3"
"1509","4","109","65","Undirected","3"
"1510","4","111","11","Undirected","3"
"1511","40","41","18","Undirected","3"
"1512","40","42","61","Undirected","3"
"1513","40","43","33","Undirected","3"
"1514","40","45","87","Undirected","3"
"1515","40","47","90","Undirected","3"
"1516","40","48","43","Undirected","3"
"1517","40","49","15","Undirected","3"
"1518","40","50","31","Undirected","3"
"1519","40","51","40","Undirected","3"
"1520","40","52","106","Undirected","3"
"1521","40","55","45","Undirected","3"
"1522","40","56","103","Undirected","3"
"1523","40","57","24","Undirected","3"
"1524","40","58","21","Undirected","3"
"1525","40","60","33","Undirected","3"
"1526","40","61","45","Undirected","3"
"1527","40","63","45","Undirected","3"
"1528","40","64","47","Undirected","3"
"1529","40","65","20","Undirected","3"
"1530","40","66","45","Undirected","3"
"1531","40","68","25","Undirected","3"
"1532","40","69","69","Undirected","3"
"1533","40","70","58","Undirected","3"
"1534","40","72","91","Undirected","3"
"1535","40","73","60","Undirected","3"
"1536","40","75","22","Undirected","3"
"1537","40","78","93","Undirected","3"
"1538","40","79","91","Undirected","3"
"1539","40","80","55","Undirected","3"
"1540","40","82","15","Undirected","3"
"1541","40","85","48","Undirected","3"
"1542","40","86","68","Undirected","3"
"1543","40","87","41","Undirected","3"
"1544","40","88","20","Undirected","3"
"1545","40","89","16","Undirected","3"
"1546","40","90","24","Undirected","3"
"1547","40","91","46","Undirected","3"
"1548","40","93","88","Undirected","3"
"1549","40","94","27","Undirected","3"
"1550","40","95","67","Undirected","3"
"1551","40","98","25","Undirected","3"
"1552","40","100","27","Undirected","3"
"1553","40","101","100","Undirected","3"
"1554","40","103","39","Undirected","3"
"1555","40","104","28","Undirected","3"
"1556","40","106","25","Undirected","3"
"1557","40","109","39","Undirected","3"
"1558","40","110","38","Undirected","3"
"1559","40","111","31","Undirected","3"
"1560","40","116","30","Undirected","3"
"1561","40","117","33","Undirected","3"
"1562","40","118","41","Undirected","3"
"1563","41","42","27","Undirected","8"
"1564","41","45","102","Undirected","8"
"1565","41","47","68","Undirected","8"
"1566","41","48","28","Undirected","8"
"1567","41","50","41","Undirected","8"
"1568","41","51","63","Undirected","8"
"1569","41","52","83","Undirected","8"
"1570","41","53","44","Undirected","8"
"1571","41","54","42","Undirected","8"
"1572","41","55","25","Undirected","8"
"1573","41","56","22","Undirected","8"
"1574","41","58","42","Undirected","8"
"1575","41","64","46","Undirected","8"
"1576","41","70","32","Undirected","8"
"1577","41","72","12","Undirected","8"
"1578","41","75","22","Undirected","8"
"1579","41","78","111","Undirected","8"
"1580","41","79","73","Undirected","8"
"1581","41","80","65","Undirected","8"
"1582","41","85","74","Undirected","8"
"1583","41","86","22","Undirected","8"
"1584","41","87","32","Undirected","8"
"1585","41","88","40","Undirected","8"
"1586","41","91","60","Undirected","8"
"1587","41","93","58","Undirected","8"
"1588","41","94","40","Undirected","8"
"1589","41","98","50","Undirected","8"
"1590","41","99","38","Undirected","8"
"1591","41","101","45","Undirected","8"
"1592","41","104","54","Undirected","8"
"1593","41","110","25","Undirected","8"
"1594","41","111","39","Undirected","8"
"1595","41","113","99","Undirected","8"
"1596","41","116","59","Undirected","8"
"1597","41","118","54","Undirected","8"
"1598","42","43","67","Undirected","5"
"1599","42","45","85","Undirected","5"
"1600","42","47","83","Undirected","5"
"1601","42","48","129","Undirected","5"
"1602","42","49","23","Undirected","5"
"1603","42","50","94","Undirected","5"
"1604","42","51","48","Undirected","5"
"1605","42","52","64","Undirected","5"
"1606","42","53","101","Undirected","5"
"1607","42","55","39","Undirected","5"
"1608","42","56","58","Undirected","5"
"1609","42","57","71","Undirected","5"
"1610","42","61","34","Undirected","5"
"1611","42","63","17","Undirected","5"
"1612","42","64","36","Undirected","5"
"1613","42","65","60","Undirected","5"
"1614","42","69","52","Undirected","5"
"1615","42","70","54","Undirected","5"
"1616","42","71","49","Undirected","5"
"1617","42","72","37","Undirected","5"
"1618","42","73","45","Undirected","5"
"1619","42","76","58","Undirected","5"
"1620","42","78","18","Undirected","5"
"1621","42","79","87","Undirected","5"
"1622","42","80","100","Undirected","5"
"1623","42","83","28","Undirected","5"
"1624","42","85","21","Undirected","5"
"1625","42","86","17","Undirected","5"
"1626","42","91","23","Undirected","5"
"1627","42","93","11","Undirected","5"
"1628","42","94","41","Undirected","5"
"1629","42","98","38","Undirected","5"
"1630","42","101","102","Undirected","5"
"1631","42","104","42","Undirected","5"
"1632","42","105","36","Undirected","5"
"1633","42","106","38","Undirected","5"
"1634","42","107","71","Undirected","5"
"1635","42","110","29","Undirected","5"
"1636","42","111","12","Undirected","5"
"1637","43","44","63","Undirected","4"
"1638","43","45","22","Undirected","4"
"1639","43","46","73","Undirected","4"
"1640","43","47","34","Undirected","4"
"1641","43","48","36","Undirected","4"
"1642","43","50","51","Undirected","4"
"1643","43","52","53","Undirected","4"
"1644","43","53","111","Undirected","4"
"1645","43","55","16","Undirected","4"
"1646","43","56","48","Undirected","4"
"1647","43","60","83","Undirected","4"
"1648","43","63","28","Undirected","4"
"1649","43","66","56","Undirected","4"
"1650","43","70","48","Undirected","4"
"1651","43","72","30","Undirected","4"
"1652","43","75","55","Undirected","4"
"1653","43","77","56","Undirected","4"
"1654","43","78","20","Undirected","4"
"1655","43","79","31","Undirected","4"
"1656","43","80","41","Undirected","4"
"1657","43","85","26","Undirected","4"
"1658","43","86","28","Undirected","4"
"1659","43","87","41","Undirected","4"
"1660","43","91","38","Undirected","4"
"1661","43","93","18","Undirected","4"
"1662","43","99","48","Undirected","4"
"1663","43","100","68","Undirected","4"
"1664","43","101","96","Undirected","4"
"1665","43","103","32","Undirected","4"
"1666","43","104","23","Undirected","4"
"1667","43","110","47","Undirected","4"
"1668","43","111","34","Undirected","4"
"1669","43","112","96","Undirected","4"
"1670","44","45","61","Undirected","2"
"1671","44","51","45","Undirected","2"
"1672","44","52","120","Undirected","2"
"1673","44","55","73","Undirected","2"
"1674","44","56","65","Undirected","2"
"1675","44","60","189","Undirected","2"
"1676","44","69","98","Undirected","2"
"1677","44","70","91","Undirected","2"
"1678","44","71","92","Undirected","2"
"1679","44","72","34","Undirected","2"
"1680","44","78","23","Undirected","2"
"1681","44","79","47","Undirected","2"
"1682","44","96","89","Undirected","2"
"1683","44","99","109","Undirected","2"
"1684","44","101","14","Undirected","2"
"1685","44","104","52","Undirected","2"
"1686","44","111","17","Undirected","2"
"1687","45","46","7","Undirected","5"
"1688","45","47","54","Undirected","5"
"1689","45","48","83","Undirected","5"
"1690","45","49","89","Undirected","5"
"1691","45","50","25","Undirected","5"
"1692","45","51","66","Undirected","5"
"1693","45","53","11","Undirected","5"
"1694","45","55","82","Undirected","5"
"1695","45","56","109","Undirected","5"
"1696","45","57","34","Undirected","5"
"1697","45","58","56","Undirected","5"
"1698","45","61","22","Undirected","5"
"1699","45","62","32","Undirected","5"
"1700","45","63","38","Undirected","5"
"1701","45","64","80","Undirected","5"
"1702","45","65","105","Undirected","5"
"1703","45","66","32","Undirected","5"
"1704","45","69","8","Undirected","5"
"1705","45","70","180","Undirected","5"
"1706","45","71","8","Undirected","5"
"1707","45","72","86","Undirected","5"
"1708","45","73","15","Undirected","5"
"1709","45","74","15","Undirected","5"
"1710","45","75","64","Undirected","5"
"1711","45","76","19","Undirected","5"
"1712","45","77","43","Undirected","5"
"1713","45","78","53","Undirected","5"
"1714","45","79","130","Undirected","5"
"1715","45","80","112","Undirected","5"
"1716","45","81","44","Undirected","5"
"1717","45","82","15","Undirected","5"
"1718","45","83","18","Undirected","5"
"1719","45","85","90","Undirected","5"
"1720","45","86","27","Undirected","5"
"1721","45","87","163","Undirected","5"
"1722","45","88","20","Undirected","5"
"1723","45","89","16","Undirected","5"
"1724","45","90","23","Undirected","5"
"1725","45","91","22","Undirected","5"
"1726","45","93","32","Undirected","5"
"1727","45","94","75","Undirected","5"
"1728","45","96","54","Undirected","5"
"1729","45","98","49","Undirected","5"
"1730","45","99","9","Undirected","5"
"1731","45","100","66","Undirected","5"
"1732","45","101","220","Undirected","5"
"1733","45","102","32","Undirected","5"
"1734","45","103","44","Undirected","5"
"1735","45","104","49","Undirected","5"
"1736","45","106","25","Undirected","5"
"1737","45","109","45","Undirected","5"
"1738","45","110","65","Undirected","5"
"1739","45","111","44","Undirected","5"
"1740","45","113","25","Undirected","5"
"1741","45","115","23","Undirected","5"
"1742","45","116","29","Undirected","5"
"1743","45","117","32","Undirected","5"
"1744","45","118","66","Undirected","5"
"1745","46","50","135","Undirected","8"
"1746","46","55","21","Undirected","8"
"1747","46","58","35","Undirected","8"
"1748","46","63","37","Undirected","8"
"1749","46","70","21","Undirected","8"
"1750","46","72","99","Undirected","8"
"1751","46","78","40","Undirected","8"
"1752","46","79","54","Undirected","8"
"1753","46","80","72","Undirected","8"
"1754","46","84","126","Undirected","8"
"1755","46","86","111","Undirected","8"
"1756","46","87","27","Undirected","8"
"1757","46","88","132","Undirected","8"
"1758","46","101","47","Undirected","8"
"1759","46","104","30","Undirected","8"
"1760","46","110","62","Undirected","8"
"1761","46","111","8","Undirected","8"
"1762","46","114","89","Undirected","8"
"1763","47","48","44","Undirected","2"
"1764","47","49","24","Undirected","2"
"1765","47","50","64","Undirected","2"
"1766","47","51","25","Undirected","2"
"1767","47","52","98","Undirected","2"
"1768","47","54","163","Undirected","2"
"1769","47","55","20","Undirected","2"
"1770","47","56","59","Undirected","2"
"1771","47","58","65","Undirected","2"
"1772","47","63","17","Undirected","2"
"1773","47","64","36","Undirected","2"
"1774","47","65","15","Undirected","2"
"1775","47","68","195","Undirected","2"
"1776","47","69","53","Undirected","2"
"1777","47","70","30","Undirected","2"
"1778","47","71","25","Undirected","2"
"1779","47","72","66","Undirected","2"
"1780","47","75","51","Undirected","2"
"1781","47","77","34","Undirected","2"
"1782","47","78","50","Undirected","2"
"1783","47","79","83","Undirected","2"
"1784","47","80","34","Undirected","2"
"1785","47","85","53","Undirected","2"
"1786","47","86","17","Undirected","2"
"1787","47","87","50","Undirected","2"
"1788","47","88","31","Undirected","2"
"1789","47","91","47","Undirected","2"
"1790","47","92","60","Undirected","2"
"1791","47","93","45","Undirected","2"
"1792","47","96","24","Undirected","2"
"1793","47","98","39","Undirected","2"
"1794","47","99","30","Undirected","2"
"1795","47","101","78","Undirected","2"
"1796","47","104","28","Undirected","2"
"1797","47","106","39","Undirected","2"
"1798","47","110","39","Undirected","2"
"1799","47","111","19","Undirected","2"
"1800","47","116","46","Undirected","2"
"1801","47","117","52","Undirected","2"
"1802","48","50","33","Undirected","5"
"1803","48","55","21","Undirected","5"
"1804","48","56","134","Undirected","5"
"1805","48","58","34","Undirected","5"
"1806","48","64","75","Undirected","5"
"1807","48","65","94","Undirected","5"
"1808","48","70","10","Undirected","5"
"1809","48","78","13","Undirected","5"
