"","Source","Target","Weight","Type","Modularity Class"
"4291","195","310","25","Undirected","25"
"4292","195","311","13","Undirected","25"
"4293","195","313","46","Undirected","25"
"4294","195","315","60","Undirected","25"
"4295","195","318","60","Undirected","25"
"4296","195","319","10","Undirected","25"
"4297","195","321","24","Undirected","25"
"4298","195","322","25","Undirected","25"
"4299","195","324","21","Undirected","25"
"4300","195","326","10","Undirected","25"
"4301","195","327","30","Undirected","25"
"4302","195","331","29","Undirected","25"
"4303","195","336","14","Undirected","25"
"4304","195","338","44","Undirected","25"
"4305","195","342","46","Undirected","25"
"4306","195","343","51","Undirected","25"
"4307","195","345","32","Undirected","25"
"4308","195","348","17","Undirected","25"
"4309","195","351","9","Undirected","25"
"4310","195","358","69","Undirected","25"
"4311","195","360","36","Undirected","25"
"4312","195","366","22","Undirected","25"
"4313","195","370","34","Undirected","25"
"4314","195","374","21","Undirected","25"
"4315","195","377","78","Undirected","25"
"4316","195","380","14","Undirected","25"
"4317","195","381","66","Undirected","25"
"4318","195","383","17","Undirected","25"
"4319","195","386","20","Undirected","25"
"4320","195","389","54","Undirected","25"
"4321","195","392","19","Undirected","25"
"4322","195","393","20","Undirected","25"
"4323","195","396","19","Undirected","25"
"4324","195","399","8","Undirected","25"
"4325","195","401","14","Undirected","25"
"4326","195","405","70","Undirected","25"
"4327","195","407","25","Undirected","25"
"4328","195","411","7","Undirected","25"
"4329","195","412","22","Undirected","25"
"4330","195","413","68","Undirected","25"
"4331","195","421","45","Undirected","25"
"4332","195","424","18","Undirected","25"
"4333","195","426","15","Undirected","25"
"4334","195","427","42","Undirected","25"
"4335","195","432","56","Undirected","25"
"4336","195","442","26","Undirected","25"
"4337","195","443","76","Undirected","25"
"4338","195","445","11","Undirected","25"
"4339","195","447","51","Undirected","25"
"4340","195","449","40","Undirected","25"
"4341","195","450","45","Undirected","25"
"4342","195","451","87","Undirected","25"
"4343","195","452","44","Undirected","25"
"4344","195","453","15","Undirected","25"
"4345","195","454","21","Undirected","25"
"4346","195","456","16","Undirected","25"
"4347","195","457","49","Undirected","25"
"4348","195","459","18","Undirected","25"
"4349","195","460","14","Undirected","25"
"4350","195","464","35","Undirected","25"
"4351","195","465","15","Undirected","25"
"4352","195","469","24","Undirected","25"
"4353","195","472","16","Undirected","25"
"4354","195","476","13","Undirected","25"
"4355","195","477","16","Undirected","25"
"4356","195","479","25","Undirected","25"
"4357","195","483","10","Undirected","25"
"4358","195","487","52","Undirected","25"
"4359","195","490","31","Undirected","25"
"4360","195","495","59","Undirected","25"
"4361","195","499","52","Undirected","25"
"4362","196","211","102","Undirected","23"
"4363","196","214","20","Undirected","23"
"4364","196","221","19","Undirected","23"
"4365","196","241","21","Undirected","23"
"4366","196","250","42","Undirected","23"
"4367","196","253","50","Undirected","23"
"4368","196","261","17","Undirected","23"
"4369","196","265","35","Undirected","23"
"4370","196","274","77","Undirected","23"
"4371","196","293","9","Undirected","23"
"4372","196","295","14","Undirected","23"
"4373","196","307","6","Undirected","23"
"4374","196","310","8","Undirected","23"
"4375","196","313","17","Undirected","23"
"4376","196","315","9","Undirected","23"
"4377","196","321","93","Undirected","23"
"4378","196","322","22","Undirected","23"
"4379","196","326","41","Undirected","23"
"4380","196","327","39","Undirected","23"
"4381","196","338","5","Undirected","23"
"4382","196","342","6","Undirected","23"
"4383","196","351","8","Undirected","23"
"4384","196","358","56","Undirected","23"
"4385","196","362","39","Undirected","23"
"4386","196","365","81","Undirected","23"
"4387","196","370","8","Undirected","23"
"4388","196","374","83","Undirected","23"
"4389","196","381","21","Undirected","23"
"4390","196","392","19","Undirected","23"
"4391","196","394","83","Undirected","23"
"4392","196","405","34","Undirected","23"
"4393","196","407","12","Undirected","23"
"4394","196","411","14","Undirected","23"
"4395","196","413","19","Undirected","23"
"4396","196","422","17","Undirected","23"
"4397","196","424","69","Undirected","23"
"4398","196","426","8","Undirected","23"
"4399","196","429","37","Undirected","23"
"4400","196","430","42","Undirected","23"
"4401","196","432","25","Undirected","23"
"4402","196","442","17","Undirected","23"
"4403","196","446","38","Undirected","23"
"4404","196","447","11","Undirected","23"
"4405","196","450","9","Undirected","23"
"4406","196","457","48","Undirected","23"
"4407","196","460","28","Undirected","23"
"4408","196","476","51","Undirected","23"
"4409","196","487","102","Undirected","23"
"4410","196","489","166","Undirected","23"
"4411","196","496","32","Undirected","23"
"4412","197","207","233","Undirected","27"
"4413","197","221","5","Undirected","27"
"4414","197","241","75","Undirected","27"
"4415","197","307","21","Undirected","27"
"4416","197","381","37","Undirected","27"
"4417","197","399","57","Undirected","27"
"4418","197","495","134","Undirected","27"
"4419","198","221","10","Undirected","30"
"4420","198","247","64","Undirected","30"
"4421","198","307","13","Undirected","30"
"4422","198","311","3","Undirected","30"
"4423","198","313","121","Undirected","30"
"4424","198","315","28","Undirected","30"
"4425","198","322","26","Undirected","30"
"4426","198","327","41","Undirected","30"
"4427","198","338","23","Undirected","30"
"4428","198","358","20","Undirected","30"
"4429","198","370","71","Undirected","30"
"4430","198","389","45","Undirected","30"
"4431","198","405","14","Undirected","30"
"4432","198","411","30","Undirected","30"
"4433","198","432","17","Undirected","30"
"4434","198","437","86","Undirected","30"
"4435","198","465","61","Undirected","30"
"4436","199","208","61","Undirected","25"
"4437","199","221","8","Undirected","25"
"4438","199","236","381","Undirected","25"
"4439","199","294","17","Undirected","25"
"4440","199","307","8","Undirected","25"
"4441","199","310","41","Undirected","25"
"4442","199","313","7","Undirected","25"
"4443","199","315","23","Undirected","25"
"4444","199","322","52","Undirected","25"
"4445","199","338","56","Undirected","25"
"4446","199","340","213","Undirected","25"
"4447","199","358","24","Undirected","25"
"4448","199","389","18","Undirected","25"
"4449","199","405","49","Undirected","25"
"4450","199","432","11","Undirected","25"
"4451","199","440","123","Undirected","25"
"4452","199","461","142","Undirected","25"
"4453","199","476","9","Undirected","25"
"4454","2","3","21","Undirected","30"
"4455","2","4","31","Undirected","30"
"4456","2","5","14","Undirected","30"
"4457","2","6","9","Undirected","30"
"4458","2","7","4","Undirected","30"
"4459","2","8","24","Undirected","30"
"4460","2","9","4","Undirected","30"
"4461","2","10","29","Undirected","30"
"4462","2","11","25","Undirected","30"
"4463","2","12","58","Undirected","30"
"4464","2","14","57","Undirected","30"
"4465","2","15","128","Undirected","30"
"4466","2","16","24","Undirected","30"
"4467","2","17","27","Undirected","30"
"4468","2","18","27","Undirected","30"
"4469","2","19","29","Undirected","30"
"4470","2","20","14","Undirected","30"
"4471","2","21","9","Undirected","30"
"4472","2","22","5","Undirected","30"
"4473","2","23","158","Undirected","30"
"4474","2","24","2","Undirected","30"
"4475","2","25","80","Undirected","30"
"4476","2","26","25","Undirected","30"
"4477","2","27","54","Undirected","30"
"4478","2","28","51","Undirected","30"
"4479","2","29","3","Undirected","30"
"4480","2","30","45","Undirected","30"
"4481","2","31","107","Undirected","30"
"4482","2","32","9","Undirected","30"
"4483","2","33","36","Undirected","30"
"4484","2","34","54","Undirected","30"
"4485","2","35","4","Undirected","30"
"4486","2","36","20","Undirected","30"
"4487","2","37","19","Undirected","30"
"4488","2","38","66","Undirected","30"
"4489","2","39","26","Undirected","30"
"4490","2","40","6","Undirected","30"
"4491","2","41","114","Undirected","30"
"4492","2","42","85","Undirected","30"
"4493","2","43","113","Undirected","30"
"4494","2","46","37","Undirected","30"
"4495","2","47","10","Undirected","30"
"4496","2","48","15","Undirected","30"
"4497","2","49","27","Undirected","30"
"4498","2","50","18","Undirected","30"
"4499","2","52","140","Undirected","30"
"4500","2","53","37","Undirected","30"
"4501","2","54","6","Undirected","30"
"4502","2","56","65","Undirected","30"
"4503","2","58","38","Undirected","30"
"4504","2","61","37","Undirected","30"
"4505","2","62","7","Undirected","30"
"4506","2","63","10","Undirected","30"
"4507","2","64","16","Undirected","30"
"4508","2","65","141","Undirected","30"
"4509","2","66","55","Undirected","30"
"4510","2","67","14","Undirected","30"
"4511","2","68","10","Undirected","30"
"4512","2","69","23","Undirected","30"
"4513","2","70","21","Undirected","30"
"4514","2","71","96","Undirected","30"
"4515","2","72","33","Undirected","30"
"4516","2","74","105","Undirected","30"
"4517","2","76","15","Undirected","30"
"4518","2","77","14","Undirected","30"
"4519","2","78","3","Undirected","30"
"4520","2","79","18","Undirected","30"
"4521","2","80","13","Undirected","30"
"4522","2","81","34","Undirected","30"
"4523","2","82","10","Undirected","30"
"4524","2","83","7","Undirected","30"
"4525","2","85","10","Undirected","30"
"4526","2","86","2","Undirected","30"
"4527","2","87","125","Undirected","30"
"4528","2","88","39","Undirected","30"
"4529","2","89","36","Undirected","30"
"4530","2","90","11","Undirected","30"
"4531","2","91","64","Undirected","30"
"4532","2","92","198","Undirected","30"
"4533","2","93","46","Undirected","30"
"4534","2","94","61","Undirected","30"
"4535","2","95","78","Undirected","30"
"4536","2","96","56","Undirected","30"
"4537","2","97","23","Undirected","30"
"4538","2","98","42","Undirected","30"
"4539","2","100","30","Undirected","30"
"4540","2","101","6","Undirected","30"
"4541","2","102","25","Undirected","30"
"4542","2","104","39","Undirected","30"
"4543","2","105","7","Undirected","30"
"4544","2","106","20","Undirected","30"
"4545","2","107","11","Undirected","30"
"4546","2","108","61","Undirected","30"
"4547","2","109","7","Undirected","30"
"4548","2","110","7","Undirected","30"
"4549","2","112","4","Undirected","30"
"4550","2","113","28","Undirected","30"
"4551","2","116","22","Undirected","30"
"4552","2","117","52","Undirected","30"
"4553","2","118","55","Undirected","30"
"4554","2","119","65","Undirected","30"
"4555","2","120","19","Undirected","30"
"4556","2","121","110","Undirected","30"
"4557","2","122","33","Undirected","30"
"4558","2","123","3","Undirected","30"
"4559","2","124","58","Undirected","30"
"4560","2","127","10","Undirected","30"
"4561","2","128","108","Undirected","30"
"4562","2","129","14","Undirected","30"
"4563","2","130","20","Undirected","30"
"4564","2","131","23","Undirected","30"
"4565","2","132","3","Undirected","30"
"4566","2","133","17","Undirected","30"
"4567","2","134","32","Undirected","30"
"4568","2","135","10","Undirected","30"
"4569","2","136","125","Undirected","30"
"4570","2","137","5","Undirected","30"
"4571","2","138","12","Undirected","30"
"4572","2","139","14","Undirected","30"
"4573","2","140","108","Undirected","30"
"4574","2","141","85","Undirected","30"
"4575","2","142","34","Undirected","30"
"4576","2","143","4","Undirected","30"
"4577","2","144","30","Undirected","30"
"4578","2","145","6","Undirected","30"
"4579","2","146","18","Undirected","30"
"4580","2","147","37","Undirected","30"
"4581","2","148","7","Undirected","30"
"4582","2","149","47","Undirected","30"
"4583","2","150","5","Undirected","30"
"4584","2","152","20","Undirected","30"
"4585","2","153","38","Undirected","30"
"4586","2","154","25","Undirected","30"
"4587","2","155","52","Undirected","30"
"4588","2","156","19","Undirected","30"
"4589","2","157","49","Undirected","30"
"4590","2","158","50","Undirected","30"
"4591","2","160","18","Undirected","30"
"4592","2","161","39","Undirected","30"
"4593","2","162","47","Undirected","30"
"4594","2","163","8","Undirected","30"
"4595","2","165","28","Undirected","30"
"4596","2","166","47","Undirected","30"
"4597","2","167","4","Undirected","30"
"4598","2","168","22","Undirected","30"
"4599","2","169","25","Undirected","30"
"4600","2","170","17","Undirected","30"
"4601","2","171","24","Undirected","30"
"4602","2","172","9","Undirected","30"
"4603","2","173","45","Undirected","30"
"4604","2","175","26","Undirected","30"
"4605","2","176","67","Undirected","30"
"4606","2","177","42","Undirected","30"
"4607","2","178","4","Undirected","30"
"4608","2","179","55","Undirected","30"
"4609","2","180","4","Undirected","30"
"4610","2","181","11","Undirected","30"
"4611","2","182","22","Undirected","30"
"4612","2","183","20","Undirected","30"
"4613","2","184","25","Undirected","30"
"4614","2","185","8","Undirected","30"
"4615","2","186","82","Undirected","30"
"4616","2","187","5","Undirected","30"
"4617","2","188","18","Undirected","30"
"4618","2","189","14","Undirected","30"
"4619","2","190","20","Undirected","30"
"4620","2","191","20","Undirected","30"
"4621","2","192","18","Undirected","30"
"4622","2","193","71","Undirected","30"
"4623","2","195","105","Undirected","30"
"4624","2","196","59","Undirected","30"
"4625","2","197","8","Undirected","30"
"4626","2","198","20","Undirected","30"
"4627","2","199","24","Undirected","30"
"4628","2","200","11","Undirected","30"
"4629","2","202","84","Undirected","30"
"4630","2","204","38","Undirected","30"
"4631","2","205","6","Undirected","30"
"4632","2","206","27","Undirected","30"
"4633","2","207","23","Undirected","30"
"4634","2","208","37","Undirected","30"
"4635","2","209","13","Undirected","30"
"4636","2","210","20","Undirected","30"
"4637","2","211","26","Undirected","30"
"4638","2","212","27","Undirected","30"
"4639","2","213","55","Undirected","30"
"4640","2","214","51","Undirected","30"
"4641","2","215","13","Undirected","30"
"4642","2","216","47","Undirected","30"
"4643","2","217","28","Undirected","30"
"4644","2","218","33","Undirected","30"
"4645","2","219","21","Undirected","30"
"4646","2","220","65","Undirected","30"
"4647","2","221","106","Undirected","30"
"4648","2","222","12","Undirected","30"
"4649","2","224","6","Undirected","30"
"4650","2","225","56","Undirected","30"
"4651","2","226","59","Undirected","30"
"4652","2","227","49","Undirected","30"
"4653","2","228","17","Undirected","30"
"4654","2","235","63","Undirected","30"
"4655","2","236","6","Undirected","30"
"4656","2","237","4","Undirected","30"
"4657","2","239","13","Undirected","30"
"4658","2","240","50","Undirected","30"
"4659","2","241","14","Undirected","30"
"4660","2","242","24","Undirected","30"
"4661","2","243","21","Undirected","30"
"4662","2","244","48","Undirected","30"
"4663","2","245","28","Undirected","30"
"4664","2","246","6","Undirected","30"
"4665","2","247","28","Undirected","30"
"4666","2","248","6","Undirected","30"
"4667","2","250","30","Undirected","30"
"4668","2","251","38","Undirected","30"
"4669","2","252","11","Undirected","30"
"4670","2","253","66","Undirected","30"
"4671","2","256","5","Undirected","30"
"4672","2","258","119","Undirected","30"
"4673","2","259","13","Undirected","30"
"4674","2","260","13","Undirected","30"
"4675","2","261","65","Undirected","30"
"4676","2","262","23","Undirected","30"
"4677","2","264","36","Undirected","30"
"4678","2","265","9","Undirected","30"
"4679","2","266","9","Undirected","30"
"4680","2","268","25","Undirected","30"
"4681","2","270","31","Undirected","30"
"4682","2","271","21","Undirected","30"
"4683","2","272","55","Undirected","30"
"4684","2","273","22","Undirected","30"
"4685","2","274","41","Undirected","30"
"4686","2","275","15","Undirected","30"
"4687","2","277","10","Undirected","30"
"4688","2","278","23","Undirected","30"
"4689","2","279","12","Undirected","30"
"4690","2","281","18","Undirected","30"
"4691","2","285","11","Undirected","30"
"4692","2","286","28","Undirected","30"
"4693","2","287","20","Undirected","30"
"4694","2","288","68","Undirected","30"
"4695","2","290","21","Undirected","30"
"4696","2","291","43","Undirected","30"
"4697","2","292","35","Undirected","30"
"4698","2","293","20","Undirected","30"
"4699","2","294","83","Undirected","30"
"4700","2","295","43","Undirected","30"
"4701","2","298","17","Undirected","30"
"4702","2","299","34","Undirected","30"
"4703","2","300","15","Undirected","30"
"4704","2","301","34","Undirected","30"
"4705","2","302","28","Undirected","30"
"4706","2","305","2","Undirected","30"
"4707","2","306","16","Undirected","30"
"4708","2","307","127","Undirected","30"
"4709","2","308","21","Undirected","30"
"4710","2","310","69","Undirected","30"
"4711","2","311","18","Undirected","30"
"4712","2","312","27","Undirected","30"
"4713","2","313","177","Undirected","30"
"4714","2","314","11","Undirected","30"
"4715","2","315","139","Undirected","30"
"4716","2","316","5","Undirected","30"
"4717","2","317","4","Undirected","30"
"4718","2","319","77","Undirected","30"
"4719","2","320","4","Undirected","30"
"4720","2","321","140","Undirected","30"
"4721","2","322","97","Undirected","30"
"4722","2","323","14","Undirected","30"
"4723","2","324","46","Undirected","30"
"4724","2","325","11","Undirected","30"
"4725","2","326","42","Undirected","30"
"4726","2","327","137","Undirected","30"
"4727","2","328","11","Undirected","30"
"4728","2","329","10","Undirected","30"
"4729","2","331","30","Undirected","30"
"4730","2","332","16","Undirected","30"
"4731","2","334","32","Undirected","30"
"4732","2","335","9","Undirected","30"
"4733","2","336","110","Undirected","30"
"4734","2","337","8","Undirected","30"
"4735","2","338","135","Undirected","30"
"4736","2","339","51","Undirected","30"
"4737","2","340","7","Undirected","30"
"4738","2","341","14","Undirected","30"
"4739","2","342","167","Undirected","30"
"4740","2","343","35","Undirected","30"
"4741","2","345","93","Undirected","30"
"4742","2","346","11","Undirected","30"
"4743","2","347","18","Undirected","30"
"4744","2","348","20","Undirected","30"
"4745","2","349","3","Undirected","30"
"4746","2","350","15","Undirected","30"
"4747","2","351","31","Undirected","30"
"4748","2","352","11","Undirected","30"
"4749","2","354","11","Undirected","30"
"4750","2","356","15","Undirected","30"
"4751","2","357","10","Undirected","30"
"4752","2","358","127","Undirected","30"
"4753","2","359","20","Undirected","30"
"4754","2","360","18","Undirected","30"
"4755","2","362","13","Undirected","30"
"4756","2","364","64","Undirected","30"
"4757","2","365","31","Undirected","30"
"4758","2","366","27","Undirected","30"
"4759","2","367","6","Undirected","30"
"4760","2","368","57","Undirected","30"
"4761","2","370","46","Undirected","30"
"4762","2","372","9","Undirected","30"
"4763","2","373","29","Undirected","30"
"4764","2","374","12","Undirected","30"
"4765","2","375","39","Undirected","30"
"4766","2","377","34","Undirected","30"
"4767","2","378","48","Undirected","30"
"4768","2","379","43","Undirected","30"
"4769","2","380","30","Undirected","30"
"4770","2","381","88","Undirected","30"
"4771","2","382","6","Undirected","30"
"4772","2","383","18","Undirected","30"
"4773","2","385","15","Undirected","30"
"4774","2","386","8","Undirected","30"
"4775","2","389","73","Undirected","30"
"4776","2","390","51","Undirected","30"
"4777","2","392","27","Undirected","30"
"4778","2","393","75","Undirected","30"
"4779","2","394","25","Undirected","30"
"4780","2","395","19","Undirected","30"
"4781","2","396","43","Undirected","30"
"4782","2","397","36","Undirected","30"
"4783","2","398","4","Undirected","30"
"4784","2","399","21","Undirected","30"
"4785","2","400","40","Undirected","30"
"4786","2","401","13","Undirected","30"
"4787","2","402","4","Undirected","30"
"4788","2","403","2","Undirected","30"
"4789","2","404","19","Undirected","30"
"4790","2","405","203","Undirected","30"
"4791","2","406","10","Undirected","30"
"4792","2","407","59","Undirected","30"
"4793","2","410","51","Undirected","30"
"4794","2","411","44","Undirected","30"
"4795","2","412","34","Undirected","30"
"4796","2","413","145","Undirected","30"
"4797","2","414","22","Undirected","30"
"4798","2","416","4","Undirected","30"
"4799","2","417","40","Undirected","30"
"4800","2","418","7","Undirected","30"
"4801","2","419","17","Undirected","30"
"4802","2","420","39","Undirected","30"
"4803","2","421","45","Undirected","30"
"4804","2","422","47","Undirected","30"
"4805","2","423","69","Undirected","30"
"4806","2","424","97","Undirected","30"
"4807","2","425","28","Undirected","30"
"4808","2","426","49","Undirected","30"
"4809","2","427","35","Undirected","30"
"4810","2","428","21","Undirected","30"
"4811","2","429","72","Undirected","30"
"4812","2","430","20","Undirected","30"
"4813","2","432","101","Undirected","30"
"4814","2","435","4","Undirected","30"
"4815","2","436","14","Undirected","30"
"4816","2","437","51","Undirected","30"
"4817","2","438","54","Undirected","30"
"4818","2","439","65","Undirected","30"
"4819","2","440","6","Undirected","30"
"4820","2","441","53","Undirected","30"
"4821","2","442","94","Undirected","30"
"4822","2","443","31","Undirected","30"
"4823","2","444","9","Undirected","30"
"4824","2","445","45","Undirected","30"
"4825","2","446","26","Undirected","30"
"4826","2","447","62","Undirected","30"
"4827","2","448","14","Undirected","30"
"4828","2","449","7","Undirected","30"
"4829","2","450","106","Undirected","30"
"4830","2","451","12","Undirected","30"
"4831","2","452","29","Undirected","30"
"4832","2","453","22","Undirected","30"
"4833","2","454","56","Undirected","30"
"4834","2","455","21","Undirected","30"
"4835","2","456","45","Undirected","30"
"4836","2","457","75","Undirected","30"
"4837","2","458","3","Undirected","30"
"4838","2","459","46","Undirected","30"
"4839","2","460","80","Undirected","30"
"4840","2","461","21","Undirected","30"
"4841","2","462","16","Undirected","30"
"4842","2","463","11","Undirected","30"
"4843","2","464","40","Undirected","30"
"4844","2","465","48","Undirected","30"
"4845","2","467","26","Undirected","30"
"4846","2","468","6","Undirected","30"
"4847","2","469","36","Undirected","30"
"4848","2","471","47","Undirected","30"
"4849","2","472","73","Undirected","30"
"4850","2","474","7","Undirected","30"
"4851","2","475","18","Undirected","30"
"4852","2","476","107","Undirected","30"
"4853","2","477","11","Undirected","30"
"4854","2","478","30","Undirected","30"
"4855","2","479","8","Undirected","30"
"4856","2","480","27","Undirected","30"
"4857","2","483","29","Undirected","30"
"4858","2","485","12","Undirected","30"
"4859","2","486","28","Undirected","30"
"4860","2","487","9","Undirected","30"
"4861","2","488","3","Undirected","30"
"4862","2","489","11","Undirected","30"
"4863","2","490","20","Undirected","30"
"4864","2","491","4","Undirected","30"
"4865","2","492","18","Undirected","30"
"4866","2","493","9","Undirected","30"
"4867","2","494","29","Undirected","30"
"4868","2","495","7","Undirected","30"
"4869","2","496","19","Undirected","30"
"4870","2","497","19","Undirected","30"
"4871","2","498","17","Undirected","30"
"4872","2","499","13","Undirected","30"
"4873","20","39","269","Undirected","27"
"4874","20","51","167","Undirected","27"
"4875","20","65","36","Undirected","27"
"4876","20","71","77","Undirected","27"
"4877","20","74","56","Undirected","27"
"4878","20","92","12","Undirected","27"
"4879","20","104","100","Undirected","27"
"4880","20","140","49","Undirected","27"
"4881","20","155","66","Undirected","27"
"4882","20","176","29","Undirected","27"
"4883","20","221","7","Undirected","27"
"4884","20","251","94","Undirected","27"
"4885","20","281","167","Undirected","27"
"4886","20","294","16","Undirected","27"
"4887","20","301","77","Undirected","27"
"4888","20","307","36","Undirected","27"
"4889","20","313","7","Undirected","27"
"4890","20","315","94","Undirected","27"
"4891","20","322","10","Undirected","27"
"4892","20","338","26","Undirected","27"
"4893","20","343","78","Undirected","27"
"4894","20","345","99","Undirected","27"
"4895","20","389","67","Undirected","27"
"4896","20","405","14","Undirected","27"
"4897","20","424","20","Undirected","27"
"4898","20","432","19","Undirected","27"
"4899","20","437","95","Undirected","27"
"4900","20","481","392","Undirected","27"
"4901","200","221","7","Undirected","15"
"4902","200","228","69","Undirected","15"
"4903","200","241","387","Undirected","15"
"4904","200","242","101","Undirected","15"
"4905","200","293","6","Undirected","15"
"4906","200","326","31","Undirected","15"
"4907","200","359","236","Undirected","15"
"4908","200","381","16","Undirected","15"
"4909","200","386","295","Undirected","15"
"4910","200","389","21","Undirected","15"
"4911","200","405","4","Undirected","15"
"4912","200","411","107","Undirected","15"
"4913","200","450","53","Undirected","15"
"4914","202","214","45","Undirected","25"
"4915","202","217","51","Undirected","25"
"4916","202","218","81","Undirected","25"
"4917","202","220","13","Undirected","25"
"4918","202","221","31","Undirected","25"
"4919","202","222","20","Undirected","25"
"4920","202","247","17","Undirected","25"
"4921","202","256","35","Undirected","25"
"4922","202","264","18","Undirected","25"
"4923","202","267","36","Undirected","25"
"4924","202","268","38","Undirected","25"
"4925","202","271","41","Undirected","25"
"4926","202","278","28","Undirected","25"
"4927","202","293","62","Undirected","25"
"4928","202","294","8","Undirected","25"
"4929","202","302","48","Undirected","25"
"4930","202","307","21","Undirected","25"
"4931","202","311","1","Undirected","25"
"4932","202","312","30","Undirected","25"
"4933","202","313","53","Undirected","25"
"4934","202","315","23","Undirected","25"
"4935","202","319","44","Undirected","25"
"4936","202","322","14","Undirected","25"
"4937","202","327","68","Undirected","25"
"4938","202","336","16","Undirected","25"
"4939","202","338","63","Undirected","25"
"4940","202","342","30","Undirected","25"
"4941","202","348","20","Undirected","25"
"4942","202","351","10","Undirected","25"
"4943","202","358","38","Undirected","25"
"4944","202","360","41","Undirected","25"
"4945","202","365","47","Undirected","25"
"4946","202","370","39","Undirected","25"
"4947","202","381","53","Undirected","25"
"4948","202","383","38","Undirected","25"
"4949","202","389","73","Undirected","25"
"4950","202","390","21","Undirected","25"
"4951","202","392","22","Undirected","25"
"4952","202","397","43","Undirected","25"
"4953","202","405","52","Undirected","25"
"4954","202","407","29","Undirected","25"
"4955","202","411","16","Undirected","25"
"4956","202","413","33","Undirected","25"
"4957","202","421","13","Undirected","25"
"4958","202","424","20","Undirected","25"
"4959","202","426","21","Undirected","25"
"4960","202","432","5","Undirected","25"
"4961","202","437","23","Undirected","25"
"4962","202","439","17","Undirected","25"
"4963","202","442","30","Undirected","25"
"4964","202","450","30","Undirected","25"
"4965","202","454","24","Undirected","25"
"4966","202","456","18","Undirected","25"
"4967","202","469","28","Undirected","25"
"4968","202","472","36","Undirected","25"
"4969","202","474","96","Undirected","25"
"4970","202","476","11","Undirected","25"
"4971","202","480","33","Undirected","25"
"4972","202","483","23","Undirected","25"
"4973","203","221","5","Undirected","17"
"4974","203","315","26","Undirected","17"
"4975","203","488","236","Undirected","17"
"4976","204","213","8","Undirected","22"
"4977","204","220","16","Undirected","22"
"4978","204","221","10","Undirected","22"
"4979","204","226","55","Undirected","22"
"4980","204","240","45","Undirected","22"
"4981","204","241","61","Undirected","22"
"4982","204","294","95","Undirected","22"
"4983","204","301","23","Undirected","22"
"4984","204","307","30","Undirected","22"
"4985","204","311","6","Undirected","22"
"4986","204","313","12","Undirected","22"
"4987","204","315","9","Undirected","22"
"4988","204","319","14","Undirected","22"
"4989","204","322","9","Undirected","22"
"4990","204","327","69","Undirected","22"
"4991","204","331","41","Undirected","22"
"4992","204","338","46","Undirected","22"
"4993","204","342","9","Undirected","22"
"4994","204","358","40","Undirected","22"
"4995","204","368","60","Undirected","22"
"4996","204","370","12","Undirected","22"
"4997","204","381","23","Undirected","22"
"4998","204","389","50","Undirected","22"
"4999","204","399","23","Undirected","22"
"5000","204","405","35","Undirected","22"
"5001","204","407","35","Undirected","22"
"5002","204","421","31","Undirected","22"
"5003","204","424","12","Undirected","22"
"5004","204","426","5","Undirected","22"
"5005","204","432","52","Undirected","22"
"5006","204","442","24","Undirected","22"
"5007","204","445","16","Undirected","22"
"5008","204","447","8","Undirected","22"
"5009","204","450","12","Undirected","22"
"5010","204","454","29","Undirected","22"
"5011","204","456","45","Undirected","22"
"5012","204","457","14","Undirected","22"
"5013","204","462","110","Undirected","22"
"5014","204","464","48","Undirected","22"
"5015","204","465","10","Undirected","22"
"5016","204","472","22","Undirected","22"
"5017","204","476","10","Undirected","22"
"5018","204","479","36","Undirected","22"
"5019","204","480","40","Undirected","22"
"5020","204","493","37","Undirected","22"
"5021","204","498","36","Undirected","22"
"5022","204","500","75","Undirected","22"
"5023","205","212","129","Undirected","19"
"5024","205","215","129","Undirected","19"
"5025","205","221","15","Undirected","19"
"5026","205","245","190","Undirected","19"
"5027","205","280","140","Undirected","19"
"5028","205","313","21","Undirected","19"
"5029","205","320","218","Undirected","19"
"5030","205","326","101","Undirected","19"
"5031","205","331","141","Undirected","19"
"5032","205","342","32","Undirected","19"
"5033","205","401","65","Undirected","19"
"5034","205","405","9","Undirected","19"
"5035","205","413","47","Undirected","19"
"5036","205","426","25","Undirected","19"
"5037","206","209","199","Undirected","23"
"5038","206","221","14","Undirected","23"
"5039","206","227","200","Undirected","23"
"5040","206","228","58","Undirected","23"
"5041","206","250","53","Undirected","23"
"5042","206","294","17","Undirected","23"
"5043","206","313","36","Undirected","23"
"5044","206","315","6","Undirected","23"
"5045","206","341","211","Undirected","23"
"5046","206","345","27","Undirected","23"
"5047","206","358","12","Undirected","23"
"5048","206","365","52","Undirected","23"
"5049","206","405","27","Undirected","23"
"5050","206","432","73","Undirected","23"
"5051","206","445","111","Undirected","23"
"5052","206","457","25","Undirected","23"
"5053","207","221","10","Undirected","27"
"5054","207","239","43","Undirected","27"
"5055","207","241","104","Undirected","27"
"5056","207","253","30","Undirected","27"
"5057","207","293","4","Undirected","27"
"5058","207","305","51","Undirected","27"
"5059","207","307","4","Undirected","27"
"5060","207","313","10","Undirected","27"
"5061","207","315","21","Undirected","27"
"5062","207","319","23","Undirected","27"
"5063","207","328","76","Undirected","27"
"5064","207","345","38","Undirected","27"
"5065","207","348","41","Undirected","27"
"5066","207","370","41","Undirected","27"
