"","Source","Target","Weight","Type","Modularity Class"
"2028","69","135","577","Undirected","8"
"2029","69","139","577","Undirected","8"
"2030","69","145","816","Undirected","8"
"2031","69","151","577","Undirected","8"
"2032","69","180","577","Undirected","8"
"2033","69","181","236","Undirected","8"
"2034","69","185","577","Undirected","8"
"2035","69","238","577","Undirected","8"
"2036","69","247","192","Undirected","8"
"2037","69","249","577","Undirected","8"
"2038","69","255","577","Undirected","8"
"2039","69","274","218","Undirected","8"
"2040","69","277","333","Undirected","8"
"2041","69","283","168","Undirected","8"
"2042","69","287","577","Undirected","8"
"2043","69","289","577","Undirected","8"
"2044","69","302","577","Undirected","8"
"2045","69","316","577","Undirected","8"
"2046","69","321","577","Undirected","8"
"2047","69","326","577","Undirected","8"
"2048","69","348","126","Undirected","8"
"2049","69","353","577","Undirected","8"
"2050","69","383","816","Undirected","8"
"2051","69","390","577","Undirected","8"
"2052","69","403","577","Undirected","8"
"2053","69","404","436","Undirected","8"
"2054","69","406","629","Undirected","8"
"2055","69","410","577","Undirected","8"
"2056","69","414","775","Undirected","8"
"2057","69","416","577","Undirected","8"
"2058","69","429","577","Undirected","8"
"2059","69","482","408","Undirected","8"
"2060","69","483","775","Undirected","8"
"2061","69","492","577","Undirected","8"
"2062","7","13","1000","Undirected","8"
"2063","7","23","865","Undirected","8"
"2064","7","24","707","Undirected","8"
"2065","7","33","1000","Undirected","8"
"2066","7","44","1000","Undirected","8"
"2067","7","52","949","Undirected","8"
"2068","7","68","707","Undirected","8"
"2069","7","69","577","Undirected","8"
"2070","7","91","970","Undirected","8"
"2071","7","115","949","Undirected","8"
"2072","7","122","302","Undirected","8"
"2073","7","145","707","Undirected","8"
"2074","7","151","1000","Undirected","8"
"2075","7","180","1000","Undirected","8"
"2076","7","185","1000","Undirected","8"
"2077","7","247","333","Undirected","8"
"2078","7","249","1000","Undirected","8"
"2079","7","255","1000","Undirected","8"
"2080","7","289","1000","Undirected","8"
"2081","7","321","1000","Undirected","8"
"2082","7","326","1000","Undirected","8"
"2083","7","390","1000","Undirected","8"
"2084","7","403","1000","Undirected","8"
"2085","7","404","378","Undirected","8"
"2086","7","410","1000","Undirected","8"
"2087","7","414","447","Undirected","8"
"2088","7","416","1000","Undirected","8"
"2089","7","483","894","Undirected","8"
"2090","70","107","632","Undirected","267"
"2091","70","110","169","Undirected","267"
"2092","70","116","138","Undirected","267"
"2093","70","136","365","Undirected","267"
"2094","70","181","365","Undirected","267"
"2095","70","219","894","Undirected","267"
"2096","70","247","149","Undirected","267"
"2097","70","257","224","Undirected","267"
"2098","70","274","676","Undirected","267"
"2099","70","293","894","Undirected","267"
"2100","70","348","511","Undirected","267"
"2101","70","349","447","Undirected","267"
"2102","70","360","632","Undirected","267"
"2103","70","371","447","Undirected","267"
"2104","70","431","632","Undirected","267"
"2105","70","476","447","Undirected","267"
"2106","73","98","1000","Undirected","47"
"2107","73","110","756","Undirected","47"
"2108","73","115","316","Undirected","47"
"2109","73","135","1000","Undirected","47"
"2110","73","139","1000","Undirected","47"
"2111","73","238","1000","Undirected","47"
"2112","73","287","1000","Undirected","47"
"2113","73","302","1000","Undirected","47"
"2114","73","383","707","Undirected","47"
"2115","73","404","378","Undirected","47"
"2116","73","406","396","Undirected","47"
"2117","73","414","894","Undirected","47"
"2118","73","429","1000","Undirected","47"
"2119","73","482","707","Undirected","47"
"2120","75","91","243","Undirected","84"
"2121","75","101","649","Undirected","84"
"2122","75","111","324","Undirected","84"
"2123","75","112","1000","Undirected","84"
"2124","75","125","1000","Undirected","84"
"2125","75","133","507","Undirected","84"
"2126","75","184","1000","Undirected","84"
"2127","75","213","894","Undirected","84"
"2128","75","223","277","Undirected","84"
"2129","75","336","1000","Undirected","84"
"2130","75","357","707","Undirected","84"
"2131","75","398","577","Undirected","84"
"2132","75","406","99","Undirected","84"
"2133","75","421","1000","Undirected","84"
"2134","75","423","136","Undirected","84"
"2135","75","475","1000","Undirected","84"
"2136","75","482","707","Undirected","84"
"2137","80","111","487","Undirected","53"
"2138","80","118","1000","Undirected","53"
"2139","80","129","1000","Undirected","53"
"2140","80","145","707","Undirected","53"
"2141","80","181","408","Undirected","53"
"2142","80","274","378","Undirected","53"
"2143","80","277","577","Undirected","53"
"2144","80","283","292","Undirected","53"
"2145","80","316","1000","Undirected","53"
"2146","80","348","218","Undirected","53"
"2147","80","353","1000","Undirected","53"
"2148","80","383","707","Undirected","53"
"2149","80","406","693","Undirected","53"
"2150","80","483","447","Undirected","53"
"2151","80","492","1000","Undirected","53"
"2152","89","100","1000","Undirected","84"
"2153","89","101","487","Undirected","84"
"2154","89","102","1000","Undirected","84"
"2155","89","111","811","Undirected","84"
"2156","89","122","302","Undirected","84"
"2157","89","133","845","Undirected","84"
"2158","89","154","1000","Undirected","84"
"2159","89","195","1000","Undirected","84"
"2160","89","213","447","Undirected","84"
"2161","89","234","1000","Undirected","84"
"2162","89","333","177","Undirected","84"
"2163","89","344","1000","Undirected","84"
"2164","89","348","54","Undirected","84"
"2165","89","357","707","Undirected","84"
"2166","89","398","577","Undirected","84"
"2167","89","406","594","Undirected","84"
"2168","89","423","953","Undirected","84"
"2169","89","425","1000","Undirected","84"
"2170","91","101","157","Undirected","8"
"2171","91","111","79","Undirected","8"
"2172","91","112","243","Undirected","8"
"2173","91","115","920","Undirected","8"
"2174","91","122","293","Undirected","8"
"2175","91","125","243","Undirected","8"
"2176","91","133","123","Undirected","8"
"2177","91","145","686","Undirected","8"
"2178","91","151","970","Undirected","8"
"2179","91","180","970","Undirected","8"
"2180","91","184","243","Undirected","8"
"2181","91","185","970","Undirected","8"
"2182","91","213","217","Undirected","8"
"2183","91","223","67","Undirected","8"
"2184","91","247","323","Undirected","8"
"2185","91","249","970","Undirected","8"
"2186","91","255","970","Undirected","8"
"2187","91","289","970","Undirected","8"
"2188","91","321","970","Undirected","8"
"2189","91","326","970","Undirected","8"
"2190","91","336","243","Undirected","8"
"2191","91","357","171","Undirected","8"
"2192","91","390","970","Undirected","8"
"2193","91","398","140","Undirected","8"
"2194","91","403","970","Undirected","8"
"2195","91","404","367","Undirected","8"
"2196","91","406","24","Undirected","8"
"2197","91","410","970","Undirected","8"
"2198","91","414","434","Undirected","8"
"2199","91","416","970","Undirected","8"
"2200","91","421","243","Undirected","8"
"2201","91","423","33","Undirected","8"
"2202","91","475","243","Undirected","8"
"2203","91","482","171","Undirected","8"
"2204","91","483","868","Undirected","8"
"2205","92","101","324","Undirected","267"
"2206","92","116","77","Undirected","267"
"2207","92","123","1000","Undirected","267"
"2208","92","136","408","Undirected","267"
"2209","92","165","1000","Undirected","267"
"2210","92","178","1000","Undirected","267"
"2211","92","247","667","Undirected","267"
"2212","92","261","436","Undirected","267"
"2213","92","277","577","Undirected","267"
"2214","92","283","146","Undirected","267"
"2215","92","315","447","Undirected","267"
"2216","92","348","109","Undirected","267"
"2217","92","391","408","Undirected","267"
"2218","98","110","756","Undirected","47"
"2219","98","115","316","Undirected","47"
"2220","98","135","1000","Undirected","47"
"2221","98","139","1000","Undirected","47"
"2222","98","238","1000","Undirected","47"
"2223","98","287","1000","Undirected","47"
"2224","98","302","1000","Undirected","47"
"2225","98","383","707","Undirected","47"
"2226","98","404","378","Undirected","47"
"2227","98","406","396","Undirected","47"
"2228","98","414","894","Undirected","47"
"2229","98","429","1000","Undirected","47"
"2230","98","482","707","Undirected","47"
